person,block,condition,trial,attempt,id,found,score,item_class,x,y,rt
16,practice,practice,1,1,10,1,1,targ_class2,-321.0,-292.0,6.64
16,practice,practice,1,1,16,2,2,targ_class1,-314.0,-197.0,8.45
16,practice,practice,1,1,13,3,3,targ_class2,29.0,288.0,9.59
16,practice,practice,1,1,11,4,4,targ_class2,354.0,256.0,11.04
16,practice,practice,1,1,6,5,5,targ_class1,-401.0,409.0,12.34
16,practice,practice,1,1,15,6,6,targ_class1,154.0,-398.0,13.37
16,practice,practice,1,1,3,7,7,targ_class1,403.0,-257.0,14.0
16,practice,practice,1,1,8,8,8,targ_class2,365.0,445.0,15.57
16,practice,practice,0,1,3,1,1,targ_class2,-249.0,239.0,1.24
16,practice,practice,0,1,15,2,2,targ_class2,77.0,338.0,2.24
16,practice,practice,0,1,14,3,3,targ_class2,17.0,360.0,3.07
16,practice,practice,0,1,6,4,4,targ_class2,438.0,-238.0,4.67
16,practice,practice,0,1,8,5,5,targ_class1,-161.0,-94.0,6.09
16,practice,practice,0,1,16,6,6,targ_class1,112.0,103.0,7.0
16,practice,practice,0,1,11,7,7,targ_class1,-32.0,77.0,7.82
16,practice,practice,0,1,2,8,8,targ_class1,-184.0,46.0,8.72
16,block1,control,4,1,32,1,1,targ_class1,72.0,31.0,1.74
16,block1,control,4,1,24,2,2,targ_class1,-142.0,-84.0,2.64
16,block1,control,4,1,28,3,3,targ_class1,-105.0,-43.0,3.01
16,block1,control,4,1,22,4,4,targ_class1,-214.0,-20.0,3.51
16,block1,control,4,1,60,5,5,targ_class1,-266.0,160.0,4.17
16,block1,control,4,1,50,6,6,targ_class1,-96.0,245.0,5.41
16,block1,control,4,1,49,7,7,targ_class1,-104.0,410.0,6.07
16,block1,control,4,1,56,8,8,targ_class1,42.0,222.0,6.79
16,block1,control,4,1,7,9,9,targ_class1,440.0,294.0,7.86
16,block1,control,4,1,62,10,10,targ_class1,280.0,-350.0,9.31
16,block1,control,4,1,38,11,11,targ_class1,87.0,-377.0,10.19
16,block1,control,4,1,13,12,12,targ_class1,-144.0,-382.0,11.15
16,block1,control,4,1,4,13,13,targ_class1,-312.0,-252.0,11.92
16,block1,control,4,1,58,14,14,targ_class1,-177.0,-205.0,13.01
16,block1,control,4,1,51,15,15,targ_class2,-259.0,-159.0,13.54
16,block1,control,4,1,36,16,16,targ_class2,-432.0,-257.0,14.04
16,block1,control,4,1,64,17,17,targ_class2,-288.0,-415.0,14.66
16,block1,control,4,1,46,18,18,targ_class2,8.0,-244.0,15.5
16,block1,control,4,1,25,19,19,targ_class2,125.0,-418.0,16.92
16,block1,control,4,1,57,20,20,targ_class2,295.0,-403.0,17.46
16,block1,control,4,1,47,21,21,targ_class2,414.0,-394.0,17.96
16,block1,control,4,1,30,0,0,dist_class2,411.0,-450.0,18.27
16,block1,control,4,2,24,1,1,targ_class1,-274.0,207.0,2.99
16,block1,control,4,2,4,2,2,targ_class1,-206.0,244.0,3.44
16,block1,control,4,2,40,3,3,targ_class1,-153.0,322.0,3.92
16,block1,control,4,2,6,4,4,targ_class1,-55.0,456.0,4.39
16,block1,control,4,2,25,5,5,targ_class1,-65.0,396.0,4.85
16,block1,control,4,2,61,6,6,targ_class1,-12.0,377.0,5.47
16,block1,control,4,2,21,7,7,targ_class1,230.0,342.0,6.04
16,block1,control,4,2,19,8,8,targ_class1,319.0,299.0,6.84
16,block1,control,4,2,34,9,9,targ_class1,419.0,360.0,8.22
16,block1,control,4,2,15,10,10,targ_class2,233.0,404.0,8.84
16,block1,control,4,2,14,11,11,targ_class2,26.0,133.0,9.55
16,block1,control,4,2,62,12,12,targ_class2,-22.0,65.0,10.05
16,block1,control,4,2,12,13,13,targ_class2,201.0,-23.0,10.67
16,block1,control,4,2,30,14,14,targ_class2,173.0,-256.0,11.5
16,block1,control,4,2,58,15,15,targ_class1,81.0,-77.0,12.37
16,block1,control,4,2,42,16,16,targ_class1,-78.0,62.0,13.6
16,block1,control,4,2,29,17,17,targ_class1,93.0,230.0,14.25
16,block1,control,4,2,26,18,18,targ_class2,-192.0,135.0,15.65
16,block1,control,4,2,8,19,19,targ_class2,-466.0,-200.0,16.62
16,block1,control,4,2,16,20,20,targ_class1,275.0,-166.0,19.34
16,block1,control,4,2,22,21,21,targ_class2,220.0,-381.0,20.05
16,block1,control,4,2,28,22,22,targ_class2,455.0,-379.0,21.09
16,block1,control,4,2,56,23,23,targ_class2,136.0,-436.0,21.99
16,block1,control,4,2,10,24,24,targ_class2,60.0,-415.0,22.45
16,block1,control,4,2,64,25,25,targ_class2,328.0,-148.0,23.72
16,block1,control,4,2,54,26,26,targ_class1,327.0,58.0,24.52
16,block1,control,4,2,47,27,27,targ_class1,159.0,-200.0,25.57
16,block1,control,4,2,50,28,28,targ_class1,192.0,-430.0,26.29
16,block1,control,4,2,9,29,29,targ_class2,-243.0,-329.0,28.4
16,block1,control,4,2,63,30,30,targ_class2,-161.0,-326.0,29.4
16,block1,control,4,2,41,31,31,targ_class2,-216.0,-131.0,37.84
16,block1,control,4,2,55,32,32,targ_class2,63.0,462.0,42.34
16,block1,vert_line,2,1,20,1,1,targ_class1,172.0,51.0,2.23
16,block1,vert_line,2,1,16,2,2,targ_class1,298.0,166.0,2.97
16,block1,vert_line,2,1,42,3,3,targ_class1,349.0,142.0,3.37
16,block1,vert_line,2,1,10,4,4,targ_class1,401.0,239.0,3.76
16,block1,vert_line,2,1,39,5,5,targ_class1,413.0,-200.0,4.99
16,block1,vert_line,2,1,37,6,6,targ_class1,54.0,-262.0,6.14
