person,block,condition,trial,attempt,id,found,score,item_class,x,y,rt
20,practice,practice,1,1,15,0,0,dist_class2,47.0,133.0,1.17
20,practice,practice,1,2,2,1,1,targ_class2,-314.0,-30.0,1.46
20,practice,practice,1,2,5,2,2,targ_class2,-385.0,-111.0,2.06
20,practice,practice,1,2,9,3,3,targ_class2,104.0,-9.0,3.1
20,practice,practice,1,2,1,4,4,targ_class2,-5.0,303.0,4.11
20,practice,practice,1,2,12,5,5,targ_class1,46.0,271.0,4.95
20,practice,practice,1,2,16,6,6,targ_class1,-286.0,330.0,5.84
20,practice,practice,1,2,3,7,7,targ_class1,-473.0,348.0,6.39
20,practice,practice,1,2,14,8,8,targ_class1,-110.0,-414.0,8.42
20,practice,practice,0,1,14,1,1,targ_class1,-179.0,89.0,1.61
20,practice,practice,0,1,16,2,2,targ_class1,-214.0,-117.0,2.22
20,practice,practice,0,1,15,3,3,targ_class1,192.0,-298.0,3.24
20,practice,practice,0,1,11,4,4,targ_class1,343.0,-248.0,4.07
20,practice,practice,0,1,3,5,5,targ_class2,379.0,-429.0,5.46
20,practice,practice,0,1,12,6,6,targ_class2,-244.0,-323.0,6.42
20,practice,practice,0,1,2,7,7,targ_class2,-312.0,-439.0,7.04
20,practice,practice,0,1,13,8,8,targ_class2,258.0,-177.0,7.79
20,block1,vert_line,2,1,11,1,1,targ_class1,-128.0,30.0,1.14
20,block1,vert_line,2,1,55,2,2,targ_class1,-140.0,-40.0,1.64
20,block1,vert_line,2,1,56,3,3,targ_class1,-122.0,334.0,3.66
20,block1,vert_line,2,1,58,4,4,targ_class2,-341.0,196.0,5.24
20,block1,vert_line,2,1,40,5,5,targ_class2,-415.0,99.0,5.89
20,block1,vert_line,2,1,51,6,6,targ_class2,-332.0,-312.0,9.37
20,block1,vert_line,2,1,49,7,7,targ_class2,-279.0,-348.0,10.02
20,block1,vert_line,2,1,4,8,8,targ_class1,0.0,-356.0,10.89
20,block1,vert_line,2,1,61,9,9,targ_class2,32.0,-59.0,11.99
20,block1,vert_line,2,1,60,10,10,targ_class2,-73.0,145.0,14.59
20,block1,vert_line,2,1,50,11,11,targ_class1,138.0,324.0,15.4
20,block1,vert_line,2,1,7,12,12,targ_class1,179.0,435.0,16.0
20,block1,vert_line,2,1,15,13,13,targ_class1,317.0,463.0,16.64
20,block1,vert_line,2,1,47,14,14,targ_class1,458.0,275.0,17.42
20,block1,vert_line,2,1,6,15,15,targ_class1,495.0,194.0,18.03
20,block1,vert_line,2,1,9,16,16,targ_class1,295.0,255.0,18.9
20,block1,vert_line,2,1,34,17,17,targ_class1,415.0,103.0,20.09
20,block1,vert_line,2,1,29,18,18,targ_class1,253.0,58.0,20.72
20,block1,vert_line,2,1,54,19,19,targ_class1,320.0,-120.0,21.29
20,block1,vert_line,2,1,35,20,20,targ_class1,264.0,-130.0,21.75
20,block1,vert_line,2,1,24,21,21,targ_class1,463.0,-170.0,22.39
20,block1,vert_line,2,1,5,22,22,targ_class1,224.0,-332.0,23.13
20,block1,vert_line,2,1,13,23,23,targ_class2,167.0,-383.0,23.67
20,block1,vert_line,2,1,52,24,24,targ_class2,290.0,-386.0,25.04
20,block1,vert_line,2,1,31,25,25,targ_class2,218.0,-245.0,25.5
20,block1,vert_line,2,1,36,26,26,targ_class2,85.0,-188.0,26.5
20,block1,vert_line,2,1,62,27,27,targ_class2,246.0,-183.0,27.14
20,block1,vert_line,2,1,19,28,28,targ_class2,-120.0,-387.0,28.08
20,block1,vert_line,2,1,28,29,29,targ_class2,480.0,-418.0,28.9
20,block1,vert_line,2,1,42,30,30,targ_class2,453.0,-115.0,29.7
20,block1,vert_line,2,1,3,31,31,targ_class2,138.0,234.0,31.37
20,block1,vert_line,2,1,46,32,32,targ_class2,140.0,148.0,35.02
20,block1,vert_line,4,1,41,1,1,targ_class1,-97.0,406.0,1.57
20,block1,vert_line,4,1,18,2,2,targ_class1,-269.0,423.0,2.27
20,block1,vert_line,4,1,63,3,3,targ_class1,-385.0,405.0,2.84
20,block1,vert_line,4,1,2,4,4,targ_class1,-453.0,276.0,3.5
20,block1,vert_line,4,1,61,5,5,targ_class1,-30.0,342.0,4.32
20,block1,vert_line,4,1,64,6,6,targ_class1,-70.0,304.0,4.72
20,block1,vert_line,4,1,59,7,7,targ_class1,-155.0,43.0,5.46
20,block1,vert_line,4,1,6,8,8,targ_class1,-136.0,-273.0,7.1
20,block1,vert_line,4,1,19,9,9,targ_class2,-384.0,256.0,8.89
20,block1,vert_line,4,1,50,10,10,targ_class2,-361.0,202.0,9.31
20,block1,vert_line,4,1,57,11,11,targ_class2,-95.0,152.0,10.12
20,block1,vert_line,4,1,38,12,12,targ_class2,-54.0,109.0,10.6
20,block1,vert_line,4,1,17,13,13,targ_class2,-276.0,86.0,11.27
20,block1,vert_line,4,1,35,14,14,targ_class2,-478.0,-141.0,12.59
20,block1,vert_line,4,1,26,15,15,targ_class2,-152.0,-345.0,13.85
20,block1,vert_line,4,1,52,16,16,targ_class2,-123.0,-419.0,14.97
20,block1,vert_line,4,1,13,17,17,targ_class2,277.0,-225.0,16.82
20,block1,vert_line,4,1,40,18,18,targ_class2,494.0,-202.0,17.79
20,block1,vert_line,4,1,15,19,19,targ_class2,389.0,-68.0,18.55
20,block1,vert_line,4,1,30,20,20,targ_class2,229.0,131.0,19.15
20,block1,vert_line,4,1,27,21,21,targ_class2,55.0,234.0,20.12
20,block1,vert_line,4,1,9,22,22,targ_class2,135.0,241.0,20.52
20,block1,vert_line,4,1,34,23,23,targ_class2,245.0,296.0,21.22
20,block1,vert_line,4,1,56,24,24,targ_class2,413.0,439.0,21.82
20,block1,vert_line,4,1,28,25,25,targ_class1,181.0,286.0,22.49
20,block1,vert_line,4,1,5,26,26,targ_class1,246.0,239.0,23.28
20,block1,vert_line,4,1,43,27,27,targ_class1,458.0,252.0,23.97
20,block1,vert_line,4,1,47,28,28,targ_class1,331.0,142.0,24.5
20,block1,vert_line,4,1,1,29,29,targ_class1,72.0,124.0,25.08
20,block1,vert_line,4,1,36,30,30,targ_class1,50.0,73.0,25.6
20,block1,vert_line,4,1,3,31,31,targ_class1,361.0,-15.0,26.4
20,block1,vert_line,4,1,14,32,32,targ_class1,400.0,-312.0,27.17
