person,block,condition,trial,attempt,id,found,score,item_class,x,y,rt
18,block1,vert_line,3,1,32,31,31,targ_class1,30.0,-122.0,36.79
18,block1,vert_line,3,1,27,32,32,targ_class2,-74.0,-450.0,40.47
18,block1,vert_line,1,1,37,1,1,targ_class1,-452.0,331.0,2.11
18,block1,vert_line,1,1,9,2,2,targ_class1,-372.0,312.0,2.82
18,block1,vert_line,1,1,17,3,3,targ_class1,-194.0,309.0,3.37
18,block1,vert_line,1,1,22,4,4,targ_class2,-81.0,402.0,4.34
18,block1,vert_line,1,1,13,5,5,targ_class2,-184.0,122.0,5.98
18,block1,vert_line,1,1,58,6,6,targ_class1,-118.0,139.0,6.39
18,block1,vert_line,1,1,2,7,7,targ_class1,-67.0,13.0,7.34
18,block1,vert_line,1,1,35,8,8,targ_class1,-356.0,19.0,8.42
18,block1,vert_line,1,1,10,9,9,targ_class2,-311.0,-14.0,9.02
18,block1,vert_line,1,1,59,10,10,targ_class1,-298.0,-121.0,10.45
18,block1,vert_line,1,1,63,11,11,targ_class2,-244.0,-138.0,10.8
18,block1,vert_line,1,1,42,12,12,targ_class2,-30.0,-187.0,11.5
18,block1,vert_line,1,1,34,13,13,targ_class2,-30.0,-286.0,11.94
18,block1,vert_line,1,1,32,14,14,targ_class1,-147.0,-248.0,13.64
18,block1,vert_line,1,1,46,15,15,targ_class1,-194.0,-113.0,14.14
18,block1,vert_line,1,1,47,16,16,targ_class2,-105.0,-440.0,14.84
18,block1,vert_line,1,1,48,0,0,dist_class2,-491.0,-210.0,16.05
18,block1,vert_line,1,2,16,1,1,targ_class2,-401.0,-192.0,7.31
18,block1,vert_line,1,2,13,2,2,targ_class2,-355.0,-148.0,7.8
18,block1,vert_line,1,2,50,3,3,targ_class1,-456.0,-193.0,9.03
18,block1,vert_line,1,2,29,4,4,targ_class1,-325.0,-216.0,10.02
18,block1,vert_line,1,2,27,5,5,targ_class2,-441.0,-296.0,10.51
18,block1,vert_line,1,2,20,6,6,targ_class2,-210.0,-153.0,11.26
18,block1,vert_line,1,2,51,7,7,targ_class1,-115.0,-201.0,12.06
18,block1,vert_line,1,2,23,8,8,targ_class1,-124.0,-47.0,12.82
18,block1,vert_line,1,2,56,9,9,targ_class2,-120.0,-298.0,13.75
18,block1,vert_line,1,2,7,10,10,targ_class2,-201.0,-459.0,15.52
18,block1,vert_line,1,2,54,11,11,targ_class2,-500.0,-157.0,16.5
18,block1,vert_line,1,2,22,12,12,targ_class1,-91.0,73.0,17.99
18,block1,vert_line,1,2,33,13,13,targ_class1,-95.0,130.0,18.6
18,block1,vert_line,1,2,47,14,14,targ_class2,-29.0,271.0,19.99
18,block1,vert_line,1,2,37,15,15,targ_class2,-286.0,430.0,21.2
18,block1,vert_line,1,2,3,16,16,targ_class1,-338.0,402.0,21.65
18,block1,vert_line,1,2,53,17,17,targ_class1,-288.0,375.0,22.15
18,block1,vert_line,1,2,11,18,18,targ_class1,-465.0,382.0,22.92
18,block1,vert_line,1,2,35,19,19,targ_class2,-481.0,223.0,27.32
18,block1,vert_line,1,2,48,20,20,targ_class2,120.0,334.0,30.29
18,block1,vert_line,1,2,40,21,21,targ_class2,292.0,413.0,31.37
18,block1,vert_line,1,2,4,22,22,targ_class1,432.0,322.0,32.18
18,block1,vert_line,1,2,26,23,23,targ_class1,329.0,284.0,32.98
18,block1,vert_line,1,2,58,24,24,targ_class1,244.0,243.0,33.49
18,block1,vert_line,1,2,41,25,25,targ_class2,379.0,259.0,34.15
18,block1,vert_line,1,2,45,26,26,targ_class2,286.0,137.0,34.77
18,block1,vert_line,1,2,15,27,27,targ_class1,34.0,34.0,36.32
18,block1,vert_line,1,2,5,28,28,targ_class2,258.0,-186.0,38.2
18,block1,vert_line,1,2,25,29,29,targ_class2,459.0,-315.0,39.05
18,block1,vert_line,1,2,39,30,30,targ_class1,60.0,-434.0,40.23
18,block1,vert_line,1,2,60,31,31,targ_class1,247.0,-449.0,40.89
18,block1,vert_line,1,2,17,32,32,targ_class1,54.0,-246.0,41.67
18,block1,vert_line,0,1,45,1,1,targ_class2,-387.0,449.0,2.24
18,block1,vert_line,0,1,26,2,2,targ_class2,-267.0,398.0,2.69
18,block1,vert_line,0,1,57,3,3,targ_class1,-215.0,301.0,3.51
18,block1,vert_line,0,1,40,4,4,targ_class2,-248.0,345.0,4.07
18,block1,vert_line,0,1,4,5,5,targ_class1,-371.0,203.0,5.54
18,block1,vert_line,0,1,62,6,6,targ_class1,-484.0,178.0,6.44
18,block1,vert_line,0,1,31,7,7,targ_class2,-253.0,202.0,7.19
18,block1,vert_line,0,1,56,8,8,targ_class1,-67.0,108.0,8.09
18,block1,vert_line,0,1,25,9,9,targ_class1,-306.0,-27.0,10.97
18,block1,vert_line,0,1,27,10,10,targ_class1,-254.0,-50.0,11.34
18,block1,vert_line,0,1,8,11,11,targ_class1,-411.0,-23.0,12.05
18,block1,vert_line,0,1,64,12,12,targ_class2,-404.0,-80.0,12.42
18,block1,vert_line,0,1,1,13,13,targ_class2,-488.0,-48.0,12.92
18,block1,vert_line,0,1,13,14,14,targ_class2,-181.0,-168.0,15.17
18,block1,vert_line,0,1,38,15,15,targ_class1,-377.0,-423.0,16.72
18,block1,vert_line,0,1,20,16,16,targ_class1,-466.0,-324.0,17.5
18,block1,vert_line,0,1,18,17,17,targ_class2,-145.0,-479.0,18.7
18,block1,vert_line,0,1,21,18,18,targ_class2,-78.0,-400.0,19.35
18,block1,vert_line,0,1,14,19,19,targ_class1,-30.0,-431.0,19.85
18,block1,vert_line,0,1,24,20,20,targ_class1,30.0,-142.0,23.57
18,block1,vert_line,0,1,52,21,21,targ_class1,81.0,-120.0,23.95
18,block1,vert_line,0,1,19,22,22,targ_class1,143.0,-295.0,24.5
18,block1,vert_line,0,1,5,23,23,targ_class2,348.0,-381.0,25.75
18,block1,vert_line,0,1,6,24,24,targ_class1,382.0,238.0,28.8
18,block1,vert_line,0,1,55,25,25,targ_class1,30.0,311.0,29.55
18,block1,vert_line,0,1,36,26,26,targ_class1,32.0,367.0,29.9
18,block1,vert_line,0,1,28,27,27,targ_class2,166.0,412.0,30.57
18,block1,vert_line,0,1,33,28,28,targ_class2,333.0,96.0,31.47
18,block1,vert_line,0,1,32,29,29,targ_class2,84.0,129.0,33.69
18,block1,vert_line,0,1,22,30,30,targ_class2,30.0,144.0,34.33
18,block1,vert_line,0,1,34,31,31,targ_class2,250.0,177.0,35.35
18,block1,vert_line,0,1,11,32,32,targ_class2,458.0,143.0,36.17
18,block1,horz_line,2,1,23,1,1,targ_class1,-208.0,205.0,3.01
18,block1,horz_line,2,1,60,2,2,targ_class1,-198.0,124.0,3.42
18,block1,horz_line,2,1,55,3,3,targ_class2,-159.0,176.0,3.89
18,block1,horz_line,2,1,16,4,4,targ_class2,-83.0,194.0,4.42
18,block1,horz_line,2,1,59,5,5,targ_class2,-159.0,232.0,4.96
18,block1,horz_line,2,1,12,6,6,targ_class2,-201.0,30.0,5.72
18,block1,horz_line,2,1,31,7,7,targ_class2,35.0,405.0,8.34
18,block1,horz_line,2,1,47,8,8,targ_class2,3.0,359.0,8.69
18,block1,horz_line,2,1,64,9,9,targ_class1,340.0,151.0,10.24
18,block1,horz_line,2,1,63,10,10,targ_class2,499.0,229.0,11.19
18,block1,horz_line,2,1,32,11,11,targ_class2,413.0,330.0,11.9
