person,block,condition,trial,attempt,id,found,score,item_class,x,y,rt
15,practice,practice,0,1,10,0,0,dist_class2,-148.0,53.0,3.69
15,practice,practice,0,2,16,0,0,dist_class2,-146.0,40.0,1.92
15,practice,practice,0,3,8,0,0,dist_class2,-241.0,362.0,4.04
15,practice,practice,0,4,7,0,0,dist_class2,-143.0,-18.0,3.61
15,practice,practice,0,5,15,0,0,dist_class2,-32.0,-219.0,2.29
15,practice,practice,0,6,12,0,0,dist_class2,-32.0,-331.0,2.99
15,practice,practice,1,1,14,0,0,dist_class2,-88.0,-325.0,2.47
15,practice,practice,1,2,5,0,0,dist_class2,-404.0,-259.0,1.82
15,practice,practice,1,3,14,0,0,dist_class2,-347.0,115.0,2.16
15,practice,practice,1,4,8,0,0,dist_class2,-303.0,-26.0,1.87
15,practice,practice,1,5,9,0,0,dist_class2,-487.0,-187.0,3.14
15,practice,practice,1,6,9,0,0,dist_class2,-458.0,310.0,2.96
15,block1,control,1,1,24,1,1,targ_class1,-446.0,191.0,1.24
15,block1,control,1,1,64,2,2,targ_class2,-491.0,153.0,2.32
15,block1,control,1,1,56,3,3,targ_class1,-424.0,-158.0,4.74
15,block1,control,1,1,54,4,4,targ_class1,-345.0,-207.0,6.19
15,block1,control,1,1,25,5,5,targ_class1,-308.0,-287.0,7.62
15,block1,control,1,1,30,6,6,targ_class1,-289.0,-390.0,8.27
15,block1,control,1,1,17,7,7,targ_class1,-145.0,-404.0,9.2
15,block1,control,1,1,60,8,8,targ_class1,-91.0,-392.0,9.79
15,block1,control,1,1,41,9,9,targ_class1,-176.0,-155.0,10.59
15,block1,control,1,1,51,0,0,dist_class2,-95.0,-122.0,11.75
15,block1,control,1,2,6,1,1,targ_class2,-180.0,67.0,1.92
15,block1,control,1,2,53,2,2,targ_class2,-300.0,185.0,2.69
15,block1,control,1,2,63,3,3,targ_class1,-314.0,327.0,3.79
15,block1,control,1,2,33,4,4,targ_class1,-479.0,281.0,5.1
15,block1,control,1,2,14,0,0,dist_class2,-460.0,228.0,6.69
15,block1,control,1,3,63,1,1,targ_class1,-246.0,366.0,4.67
15,block1,control,1,3,42,2,2,targ_class1,-443.0,205.0,5.4
15,block1,control,1,3,17,3,3,targ_class2,-482.0,244.0,5.92
15,block1,control,1,3,27,4,4,targ_class1,-443.0,-6.0,7.65
15,block1,control,1,3,40,5,5,targ_class1,-312.0,82.0,8.47
15,block1,control,1,3,18,6,6,targ_class2,-337.0,-280.0,9.79
15,block1,control,1,3,48,7,7,targ_class1,-234.0,-372.0,11.04
15,block1,control,1,3,29,8,8,targ_class1,-391.0,-300.0,11.57
15,block1,control,1,3,52,9,9,targ_class2,-23.0,-255.0,14.34
15,block1,control,1,3,34,10,10,targ_class2,-71.0,-283.0,14.97
15,block1,control,1,3,7,11,11,targ_class1,4.0,-333.0,16.87
15,block1,control,1,3,1,12,12,targ_class1,92.0,-385.0,17.47
15,block1,control,1,3,51,13,13,targ_class1,-365.0,-159.0,18.65
15,block1,control,1,3,8,14,14,targ_class2,182.0,437.0,20.73
15,block1,control,1,3,4,15,15,targ_class2,219.0,132.0,21.77
15,block1,control,1,3,6,16,16,targ_class2,321.0,186.0,22.53
15,block1,control,1,3,11,17,17,targ_class2,102.0,85.0,23.24
15,block1,control,1,3,21,18,18,targ_class1,26.0,-38.0,23.85
15,block1,control,1,3,14,19,19,targ_class1,156.0,-5.0,24.47
15,block1,control,1,3,46,20,20,targ_class2,367.0,51.0,25.22
15,block1,control,1,3,58,21,21,targ_class2,436.0,195.0,26.55
15,block1,control,1,3,54,22,22,targ_class1,510.0,218.0,27.32
15,block1,control,1,3,13,23,23,targ_class1,497.0,106.0,28.53
15,block1,control,1,3,44,24,24,targ_class1,324.0,289.0,29.17
15,block1,control,1,3,28,25,25,targ_class1,134.0,466.0,30.07
15,block1,control,1,3,35,26,26,targ_class2,499.0,442.0,30.92
15,block1,control,1,3,61,27,27,targ_class2,40.0,-407.0,32.65
15,block1,control,1,3,26,28,28,targ_class1,413.0,-345.0,36.85
15,block1,control,1,3,25,29,29,targ_class2,499.0,-114.0,38.3
15,block1,control,1,3,47,30,30,targ_class2,469.0,-218.0,39.09
15,block1,control,1,3,62,31,31,targ_class2,469.0,-275.0,39.69
15,block1,control,1,3,3,32,32,targ_class2,289.0,-128.0,41.17
