person,block,condition,trial,attempt,id,found,score,item_class,x,y,rt
1,practice,practice,1,1,5,1,1,targ_class2,26.0,14.0,2.72
1,practice,practice,1,1,4,2,2,targ_class2,299.0,310.0,5.36
1,practice,practice,1,1,1,3,3,targ_class2,314.0,-152.0,6.37
1,practice,practice,1,1,16,4,4,targ_class2,-364.0,-153.0,7.52
1,practice,practice,1,1,14,5,5,targ_class1,-350.0,216.0,9.12
1,practice,practice,1,1,13,6,6,targ_class1,-446.0,453.0,10.14
1,practice,practice,1,1,7,7,7,targ_class1,-493.0,-241.0,11.17
1,practice,practice,1,1,12,8,8,targ_class1,-133.0,-417.0,12.39
1,practice,practice,0,1,15,1,1,targ_class1,-420.0,156.0,1.57
1,practice,practice,0,1,12,2,2,targ_class1,-359.0,17.0,2.24
1,practice,practice,0,1,2,3,3,targ_class1,108.0,65.0,3.57
1,practice,practice,0,1,11,4,4,targ_class1,-449.0,405.0,4.71
1,practice,practice,0,1,9,5,5,targ_class2,36.0,207.0,5.85
1,practice,practice,0,1,10,6,6,targ_class2,32.0,-40.0,6.64
1,practice,practice,0,1,7,7,7,targ_class2,266.0,-27.0,7.4
1,practice,practice,0,1,4,8,8,targ_class2,-61.0,-141.0,8.32
1,block1,vert_line,2,1,29,1,1,targ_class1,-331.0,280.0,2.47
1,block1,vert_line,2,1,20,2,2,targ_class1,-68.0,81.0,3.6
1,block1,vert_line,2,1,17,3,3,targ_class1,-220.0,-154.0,4.57
1,block1,vert_line,2,1,34,4,4,targ_class1,-363.0,-292.0,5.39
1,block1,vert_line,2,1,38,5,5,targ_class1,-454.0,-397.0,6.05
1,block1,vert_line,2,1,33,6,6,targ_class1,-428.0,-452.0,6.74
1,block1,vert_line,2,1,42,7,7,targ_class1,-238.0,-412.0,8.34
1,block1,vert_line,2,1,11,8,8,targ_class1,-194.0,-445.0,8.97
1,block1,vert_line,2,1,24,9,9,targ_class2,-114.0,-227.0,11.17
1,block1,vert_line,2,1,4,10,10,targ_class2,-419.0,-299.0,12.0
1,block1,vert_line,2,1,31,11,11,targ_class2,-471.0,-319.0,12.64
1,block1,vert_line,2,1,49,12,12,targ_class2,-30.0,-78.0,14.14
1,block1,vert_line,2,1,14,13,13,targ_class2,-103.0,174.0,15.27
1,block1,vert_line,2,1,56,14,14,targ_class2,-488.0,237.0,16.12
1,block1,vert_line,2,1,43,15,15,targ_class2,-491.0,378.0,17.07
1,block1,vert_line,2,1,39,16,16,targ_class1,237.0,-374.0,20.39
1,block1,vert_line,2,1,5,17,17,targ_class1,472.0,-231.0,21.14
1,block1,vert_line,2,1,21,18,18,targ_class1,311.0,-36.0,22.38
1,block1,vert_line,2,1,40,19,19,targ_class1,286.0,15.0,22.89
1,block1,vert_line,2,1,46,20,20,targ_class1,30.0,-2.0,23.45
1,block1,vert_line,2,1,53,21,21,targ_class1,139.0,32.0,24.02
1,block1,vert_line,2,1,18,22,22,targ_class1,114.0,111.0,24.6
1,block1,vert_line,2,1,61,23,23,targ_class1,452.0,434.0,25.74
1,block1,vert_line,2,1,26,24,24,targ_class2,106.0,318.0,28.07
1,block1,vert_line,2,1,36,25,25,targ_class2,65.0,281.0,28.6
1,block1,vert_line,2,1,48,26,26,targ_class2,318.0,321.0,29.35
1,block1,vert_line,2,1,54,27,27,targ_class2,50.0,-55.0,31.19
1,block1,vert_line,2,1,25,28,28,targ_class2,360.0,-8.0,32.08
1,block1,vert_line,2,1,19,29,29,targ_class2,314.0,-219.0,33.07
1,block1,vert_line,2,1,13,30,30,targ_class2,38.0,-397.0,34.17
1,block1,vert_line,2,1,47,31,31,targ_class2,92.0,-413.0,34.57
1,block1,vert_line,2,1,32,32,32,targ_class2,490.0,-417.0,35.37
1,block1,vert_line,3,1,57,1,1,targ_class1,-78.0,264.0,2.1
1,block1,vert_line,3,1,30,2,2,targ_class1,-147.0,138.0,2.74
1,block1,vert_line,3,1,33,3,3,targ_class1,-194.0,81.0,3.25
1,block1,vert_line,3,1,14,4,4,targ_class1,-317.0,40.0,3.75
1,block1,vert_line,3,1,44,5,5,targ_class1,-364.0,175.0,4.72
1,block1,vert_line,3,1,5,6,6,targ_class1,-499.0,121.0,5.4
1,block1,vert_line,3,1,45,7,7,targ_class1,-77.0,-79.0,6.95
1,block1,vert_line,3,1,6,8,8,targ_class1,-57.0,-238.0,7.62
1,block1,vert_line,3,1,58,9,9,targ_class1,-468.0,-394.0,8.72
1,block1,vert_line,3,1,50,10,10,targ_class2,-147.0,-355.0,10.27
1,block1,vert_line,3,1,16,11,11,targ_class2,-353.0,-326.0,10.97
1,block1,vert_line,3,1,59,12,12,targ_class2,-353.0,-153.0,11.82
1,block1,vert_line,3,1,61,13,13,targ_class2,-404.0,-177.0,12.25
1,block1,vert_line,3,1,53,14,14,targ_class2,-198.0,-115.0,12.97
1,block1,vert_line,3,1,54,15,15,targ_class2,-481.0,264.0,14.4
1,block1,vert_line,3,1,55,16,16,targ_class2,-364.0,231.0,14.85
1,block1,vert_line,3,1,60,17,17,targ_class2,-107.0,371.0,16.02
1,block1,vert_line,3,1,11,18,18,targ_class1,196.0,-428.0,18.1
1,block1,vert_line,3,1,38,19,19,targ_class1,292.0,-395.0,18.72
1,block1,vert_line,3,1,18,20,20,targ_class1,392.0,-360.0,19.25
1,block1,vert_line,3,1,32,21,21,targ_class1,137.0,-370.0,20.13
1,block1,vert_line,3,1,9,22,22,targ_class1,437.0,-112.0,21.23
1,block1,vert_line,3,1,3,23,23,targ_class1,460.0,-14.0,21.85
1,block1,vert_line,3,1,10,24,24,targ_class1,459.0,145.0,22.47
1,block1,vert_line,3,1,2,25,25,targ_class2,329.0,342.0,25.55
1,block1,vert_line,3,1,62,26,26,targ_class2,100.0,82.0,26.3
1,block1,vert_line,3,1,47,27,27,targ_class2,311.0,74.0,27.05
1,block1,vert_line,3,1,48,28,28,targ_class2,306.0,-12.0,27.59
1,block1,vert_line,3,1,29,29,29,targ_class2,131.0,-156.0,28.27
1,block1,vert_line,3,1,1,30,30,targ_class2,437.0,-171.0,29.52
1,block1,vert_line,3,1,39,31,31,targ_class2,253.0,-457.0,30.3
1,block1,vert_line,3,1,36,32,32,targ_class2,148.0,-459.0,31.27
1,block1,vert_line,4,1,48,1,1,targ_class1,-107.0,296.0,1.87
1,block1,vert_line,4,1,6,2,2,targ_class1,-384.0,154.0,2.6
1,block1,vert_line,4,1,47,3,3,targ_class1,-125.0,-106.0,3.47
1,block1,vert_line,4,1,31,4,4,targ_class1,-175.0,-196.0,4.05
1,block1,vert_line,4,1,16,5,5,targ_class1,-224.0,-227.0,4.67
1,block1,vert_line,4,1,26,6,6,targ_class1,-246.0,-407.0,5.39
1,block1,vert_line,4,1,21,7,7,targ_class1,-312.0,-451.0,6.02
1,block1,vert_line,4,1,46,8,8,targ_class2,-320.0,-255.0,9.85
1,block1,vert_line,4,1,45,9,9,targ_class2,-296.0,405.0,11.5
1,block1,vert_line,4,1,25,10,10,targ_class2,-87.0,473.0,12.52
1,block1,vert_line,4,1,11,11,11,targ_class2,-39.0,444.0,12.92
1,block1,vert_line,4,1,49,12,12,targ_class2,-31.0,262.0,13.67
1,block1,vert_line,4,1,33,13,13,targ_class1,142.0,68.0,14.64
1,block1,vert_line,4,1,38,14,14,targ_class1,462.0,361.0,15.77
1,block1,vert_line,4,1,51,15,15,targ_class1,445.0,203.0,16.47
1,block1,vert_line,4,1,3,16,16,targ_class1,391.0,54.0,17.27
1,block1,vert_line,4,1,9,17,17,targ_class1,330.0,-103.0,17.92
1,block1,vert_line,4,1,10,18,18,targ_class1,400.0,-238.0,18.52
1,block1,vert_line,4,1,32,19,19,targ_class1,460.0,-217.0,18.9
1,block1,vert_line,4,1,62,20,20,targ_class1,149.0,-214.0,19.65
1,block1,vert_line,4,1,54,21,21,targ_class1,145.0,-442.0,20.74
1,block1,vert_line,4,1,44,22,22,targ_class2,200.0,-265.0,21.59
