person,block,condition,trial,attempt,id,found,score,item_class,x,y,rt
11,practice,practice,0,1,11,1,1,targ_class2,-199.0,70.0,1.89
11,practice,practice,0,1,5,2,2,targ_class1,-347.0,-64.0,8.17
11,practice,practice,0,1,10,3,3,targ_class1,-352.0,-220.0,10.24
11,practice,practice,0,1,14,4,4,targ_class1,-425.0,233.0,11.74
11,practice,practice,0,1,3,5,5,targ_class1,362.0,194.0,18.44
11,practice,practice,0,1,9,6,6,targ_class2,242.0,42.0,30.6
11,practice,practice,0,1,13,7,7,targ_class2,455.0,92.0,31.47
11,practice,practice,0,1,6,8,8,targ_class2,233.0,-463.0,33.0
11,practice,practice,1,1,1,1,1,targ_class1,76.0,-108.0,1.27
11,practice,practice,1,1,9,2,2,targ_class1,453.0,-94.0,2.34
11,practice,practice,1,1,10,3,3,targ_class1,-301.0,342.0,3.92
11,practice,practice,1,1,13,4,4,targ_class2,-3.0,-100.0,5.8
11,practice,practice,1,1,14,5,5,targ_class2,475.0,64.0,6.74
11,practice,practice,1,1,5,6,6,targ_class2,397.0,-189.0,7.87
11,practice,practice,1,1,11,7,7,targ_class2,-452.0,-396.0,9.1
11,practice,practice,1,1,4,8,8,targ_class1,432.0,-43.0,10.85
11,block1,vert_line,1,1,42,1,1,targ_class1,-455.0,270.0,1.72
11,block1,vert_line,1,1,6,2,2,targ_class1,-492.0,147.0,2.5
11,block1,vert_line,1,1,53,3,3,targ_class1,-53.0,425.0,4.02
11,block1,vert_line,1,1,56,4,4,targ_class1,-330.0,381.0,4.95
11,block1,vert_line,1,1,54,5,5,targ_class1,-221.0,-49.0,6.49
11,block1,vert_line,1,1,15,6,6,targ_class1,-147.0,-75.0,7.2
11,block1,vert_line,1,1,5,7,7,targ_class1,-381.0,-27.0,7.95
11,block1,vert_line,1,1,34,8,8,targ_class1,-440.0,-64.0,8.64
11,block1,vert_line,1,1,13,9,9,targ_class1,190.0,331.0,11.35
11,block1,vert_line,1,1,14,10,10,targ_class1,458.0,373.0,12.78
11,block1,vert_line,1,1,12,11,11,targ_class1,350.0,234.0,14.8
11,block1,vert_line,1,1,19,12,12,targ_class1,404.0,168.0,15.48
11,block1,vert_line,1,1,11,13,13,targ_class1,389.0,113.0,16.15
11,block1,vert_line,1,1,46,14,14,targ_class1,286.0,163.0,16.85
11,block1,vert_line,1,1,36,15,15,targ_class1,228.0,33.0,18.09
11,block1,vert_line,1,1,58,16,16,targ_class1,48.0,265.0,20.15
11,block1,vert_line,1,1,33,17,17,targ_class2,121.0,-80.0,22.1
11,block1,vert_line,1,1,51,18,18,targ_class2,349.0,-36.0,22.84
11,block1,vert_line,1,1,35,19,19,targ_class2,455.0,146.0,23.85
11,block1,vert_line,1,1,17,20,20,targ_class2,487.0,192.0,24.39
11,block1,vert_line,1,1,20,21,21,targ_class2,476.0,312.0,25.25
11,block1,vert_line,1,1,2,22,22,targ_class2,263.0,445.0,26.25
11,block1,vert_line,1,1,60,23,23,targ_class2,104.0,411.0,26.85
11,block1,vert_line,1,1,10,24,24,targ_class2,98.0,291.0,27.47
11,block1,vert_line,1,1,45,25,25,targ_class2,30.0,-53.0,29.0
11,block1,vert_line,1,1,61,26,26,targ_class2,-178.0,-130.0,31.32
11,block1,vert_line,1,1,55,27,27,targ_class2,-67.0,31.0,32.15
11,block1,vert_line,1,1,29,28,28,targ_class2,-30.0,156.0,32.9
11,block1,vert_line,1,1,41,29,29,targ_class2,-248.0,292.0,34.18
11,block1,vert_line,1,1,39,30,30,targ_class2,-434.0,-9.0,35.08
11,block1,vert_line,1,1,30,31,31,targ_class2,-215.0,77.0,35.92
11,block1,vert_line,1,1,52,32,32,targ_class2,-481.0,-459.0,37.29
11,block1,control,4,1,31,1,1,targ_class1,-16.0,138.0,2.04
11,block1,control,4,1,1,2,2,targ_class1,-54.0,178.0,2.55
11,block1,control,4,1,51,3,3,targ_class1,-89.0,254.0,3.87
11,block1,control,4,1,61,4,4,targ_class1,-45.0,288.0,4.47
11,block1,control,4,1,2,5,5,targ_class1,69.0,264.0,5.4
11,block1,control,4,1,60,6,6,targ_class1,380.0,-159.0,7.47
11,block1,control,4,1,42,7,7,targ_class1,332.0,-349.0,9.05
11,block1,control,4,1,43,8,8,targ_class1,295.0,-404.0,9.69
11,block1,control,4,1,64,9,9,targ_class1,104.0,-132.0,10.7
11,block1,control,4,1,44,10,10,targ_class1,-340.0,166.0,12.45
11,block1,control,4,1,14,11,11,targ_class1,-411.0,3.0,13.39
11,block1,control,4,1,45,12,12,targ_class1,-404.0,-109.0,14.19
11,block1,control,4,1,58,13,13,targ_class1,-249.0,-170.0,14.81
11,block1,control,4,1,28,14,14,targ_class1,-372.0,-344.0,15.72
11,block1,control,4,1,15,15,15,targ_class1,-362.0,-419.0,17.17
11,block1,control,4,1,50,16,16,targ_class2,57.0,-164.0,19.0
11,block1,control,4,1,40,17,17,targ_class2,-7.0,-52.0,19.62
11,block1,control,4,1,57,18,18,targ_class2,-155.0,-76.0,20.39
11,block1,control,4,1,62,19,19,targ_class2,-407.0,-198.0,21.25
11,block1,control,4,1,41,20,20,targ_class2,-101.0,-381.0,22.47
11,block1,control,4,1,35,21,21,targ_class2,276.0,-351.0,23.8
11,block1,control,4,1,22,22,22,targ_class2,289.0,165.0,25.38
11,block1,control,4,1,16,23,23,targ_class2,476.0,314.0,26.4
11,block1,control,4,1,34,24,24,targ_class2,150.0,344.0,27.3
11,block1,control,4,1,47,25,25,targ_class2,17.0,244.0,28.4
11,block1,control,4,1,4,26,26,targ_class2,47.0,113.0,29.13
11,block1,control,4,1,10,27,27,targ_class2,-179.0,211.0,30.08
11,block1,control,4,1,8,28,28,targ_class2,-152.0,323.0,30.62
11,block1,control,4,1,26,29,29,targ_class2,-333.0,372.0,31.48
11,block1,control,4,1,54,30,30,targ_class2,-492.0,441.0,32.25
11,block1,control,4,1,20,31,31,targ_class2,-261.0,98.0,33.85
11,block1,control,4,1,46,32,32,targ_class1,-221.0,175.0,41.03
11,block1,horz_line,1,1,43,1,1,targ_class1,-294.0,404.0,1.39
11,block1,horz_line,1,1,10,2,2,targ_class1,-466.0,174.0,2.62
11,block1,horz_line,1,1,28,3,3,targ_class1,-91.0,381.0,3.64
11,block1,horz_line,1,1,7,4,4,targ_class1,-33.0,389.0,4.3
11,block1,horz_line,1,1,46,5,5,targ_class1,-223.0,274.0,5.61
11,block1,horz_line,1,1,26,6,6,targ_class1,260.0,381.0,6.77
11,block1,horz_line,1,1,59,7,7,targ_class1,334.0,235.0,7.54
11,block1,horz_line,1,1,56,8,8,targ_class1,412.0,195.0,8.17
11,block1,horz_line,1,1,50,9,9,targ_class1,433.0,301.0,8.74
11,block1,horz_line,1,1,51,10,10,targ_class1,-178.0,35.0,10.07
11,block1,horz_line,1,1,22,11,11,targ_class1,-406.0,-107.0,11.57
11,block1,horz_line,1,1,4,12,12,targ_class1,-428.0,-41.0,12.19
11,block1,horz_line,1,1,64,13,13,targ_class1,-287.0,-384.0,13.45
11,block1,horz_line,1,1,31,14,14,targ_class1,-120.0,-224.0,14.34
11,block1,horz_line,1,1,27,15,15,targ_class1,408.0,-158.0,15.77
