person,block,condition,trial,attempt,id,found,score,item_class,x,y,rt
19,practice,practice,0,1,14,1,1,targ_class2,-20.0,98.0,6.96
19,practice,practice,0,1,4,2,2,targ_class2,226.0,385.0,8.31
19,practice,practice,0,1,8,3,3,targ_class2,308.0,407.0,8.81
19,practice,practice,0,1,6,0,0,dist_class2,473.0,243.0,9.52
19,practice,practice,0,2,11,1,1,targ_class2,-263.0,215.0,1.22
19,practice,practice,0,2,12,2,2,targ_class2,-101.0,228.0,1.96
19,practice,practice,0,2,16,0,0,dist_class2,-126.0,331.0,2.41
19,practice,practice,0,3,4,1,1,targ_class2,163.0,-9.0,0.92
19,practice,practice,0,3,7,0,0,dist_class2,303.0,110.0,1.76
19,practice,practice,0,4,1,1,1,targ_class2,-146.0,35.0,0.99
19,practice,practice,0,4,4,2,2,targ_class2,-59.0,276.0,1.54
19,practice,practice,0,4,12,3,3,targ_class2,-433.0,334.0,2.37
19,practice,practice,0,4,8,4,4,targ_class2,-171.0,-198.0,3.36
19,practice,practice,0,4,5,0,0,dist_class1,-246.0,-355.0,9.29
19,practice,practice,0,5,14,1,1,targ_class2,15.0,125.0,1.01
19,practice,practice,0,5,5,2,2,targ_class2,418.0,-39.0,1.84
19,practice,practice,0,5,3,3,3,targ_class2,-407.0,-393.0,3.12
19,practice,practice,0,5,12,4,4,targ_class2,-294.0,-70.0,4.46
19,practice,practice,0,5,2,0,0,dist_class1,-199.0,262.0,6.69
19,practice,practice,0,6,6,1,1,targ_class2,21.0,-59.0,0.86
19,practice,practice,0,6,8,2,2,targ_class2,-254.0,-287.0,1.86
19,practice,practice,0,6,1,3,3,targ_class2,-498.0,54.0,2.76
19,practice,practice,0,6,13,4,4,targ_class2,-118.0,173.0,3.86
19,practice,practice,0,6,9,0,0,dist_class1,102.0,-351.0,4.94
19,practice,practice,1,1,4,1,1,targ_class2,-15.0,136.0,0.94
19,practice,practice,1,1,6,2,2,targ_class2,337.0,-100.0,1.91
19,practice,practice,1,1,15,3,3,targ_class2,-464.0,-19.0,2.96
19,practice,practice,1,1,12,4,4,targ_class2,-388.0,151.0,3.64
19,practice,practice,1,1,8,0,0,dist_class2,257.0,-119.0,8.4
19,practice,practice,1,2,6,1,1,targ_class2,-251.0,261.0,2.19
19,practice,practice,1,2,14,2,2,targ_class2,466.0,399.0,3.04
19,practice,practice,1,2,7,3,3,targ_class2,147.0,402.0,3.88
19,practice,practice,1,2,10,4,4,targ_class2,-99.0,-398.0,5.74
19,practice,practice,1,2,11,0,0,dist_class1,188.0,265.0,15.07
19,practice,practice,1,3,7,1,1,targ_class2,497.0,40.0,1.22
19,practice,practice,1,3,2,2,2,targ_class2,482.0,-79.0,1.82
19,practice,practice,1,3,13,3,3,targ_class2,370.0,-106.0,2.27
19,practice,practice,1,3,5,4,4,targ_class2,412.0,-247.0,2.97
19,practice,practice,1,3,10,0,0,dist_class2,-246.0,153.0,4.42
19,practice,practice,1,4,6,1,1,targ_class2,-350.0,-310.0,1.09
19,practice,practice,1,4,13,2,2,targ_class2,104.0,-307.0,1.97
19,practice,practice,1,4,16,3,3,targ_class2,402.0,-250.0,2.92
19,practice,practice,1,4,15,4,4,targ_class2,309.0,409.0,3.79
19,practice,practice,1,4,14,0,0,dist_class2,-212.0,171.0,14.99
19,practice,practice,1,5,12,1,1,targ_class2,12.0,39.0,0.57
19,practice,practice,1,5,13,2,2,targ_class2,-303.0,250.0,1.24
19,practice,practice,1,5,10,3,3,targ_class2,-249.0,340.0,1.72
19,practice,practice,1,5,2,4,4,targ_class2,-68.0,-419.0,3.19
19,practice,practice,1,5,8,5,5,targ_class1,-285.0,-150.0,4.42
