person,block,condition,trial,attempt,id,found,score,item_class,x,y,rt
22,practice,practice,0,1,9,1,1,targ_class2,-411.0,276.0,2.66
22,practice,practice,0,1,5,2,2,targ_class2,-19.0,182.0,4.27
22,practice,practice,0,1,16,3,3,targ_class2,-41.0,-212.0,6.25
22,practice,practice,0,1,6,4,4,targ_class2,-115.0,-249.0,8.26
22,practice,practice,0,1,10,5,5,targ_class1,-61.0,-265.0,9.62
22,practice,practice,0,1,8,6,6,targ_class1,204.0,-379.0,10.55
22,practice,practice,0,1,14,7,7,targ_class1,434.0,-466.0,11.27
22,practice,practice,0,1,12,8,8,targ_class1,295.0,264.0,12.44
22,practice,practice,1,1,15,1,1,targ_class2,-386.0,348.0,2.11
22,practice,practice,1,1,14,2,2,targ_class2,-487.0,8.0,3.66
22,practice,practice,1,1,16,3,3,targ_class2,252.0,-436.0,4.77
22,practice,practice,1,1,8,4,4,targ_class2,388.0,117.0,5.77
22,practice,practice,1,1,9,5,5,targ_class1,-271.0,381.0,7.77
22,practice,practice,1,1,6,6,6,targ_class1,-424.0,261.0,8.49
22,practice,practice,1,1,11,7,7,targ_class1,-386.0,215.0,9.19
22,practice,practice,1,1,12,8,8,targ_class1,-486.0,170.0,11.36
22,block1,horz_line,3,1,28,1,1,targ_class1,-421.0,463.0,1.79
22,block1,horz_line,3,1,4,2,2,targ_class1,-301.0,420.0,2.39
22,block1,horz_line,3,1,20,3,3,targ_class1,-182.0,267.0,3.21
22,block1,horz_line,3,1,49,4,4,targ_class1,-418.0,102.0,4.04
22,block1,horz_line,3,1,13,5,5,targ_class1,-186.0,30.0,4.85
22,block1,horz_line,3,1,42,6,6,targ_class1,-156.0,-49.0,6.0
22,block1,horz_line,3,1,27,7,7,targ_class1,415.0,-452.0,8.25
22,block1,horz_line,3,1,31,8,8,targ_class1,385.0,-143.0,9.22
22,block1,horz_line,3,1,1,9,9,targ_class1,311.0,-68.0,10.02
22,block1,horz_line,3,1,15,10,10,targ_class1,461.0,-47.0,11.07
22,block1,horz_line,3,1,61,11,11,targ_class1,412.0,71.0,12.02
22,block1,horz_line,3,1,43,12,12,targ_class1,421.0,315.0,13.17
22,block1,horz_line,3,1,18,13,13,targ_class1,495.0,460.0,14.04
22,block1,horz_line,3,1,41,14,14,targ_class1,235.0,330.0,14.97
22,block1,horz_line,3,1,52,15,15,targ_class1,142.0,219.0,15.85
22,block1,horz_line,3,1,48,16,16,targ_class2,-191.0,323.0,17.92
22,block1,horz_line,3,1,16,17,17,targ_class2,-36.0,332.0,18.64
22,block1,horz_line,3,1,3,18,18,targ_class2,-21.0,441.0,19.44
22,block1,horz_line,3,1,26,19,19,targ_class2,282.0,360.0,20.3
22,block1,horz_line,3,1,24,20,20,targ_class2,351.0,-30.0,22.07
22,block1,horz_line,3,1,10,21,21,targ_class2,41.0,34.0,22.97
22,block1,horz_line,3,1,9,22,22,targ_class2,-244.0,66.0,24.24
22,block1,horz_line,3,1,57,23,23,targ_class2,-319.0,-30.0,24.94
22,block1,horz_line,3,1,22,24,24,targ_class2,-367.0,-59.0,25.42
22,block1,horz_line,3,1,58,25,25,targ_class2,-344.0,-110.0,26.12
22,block1,horz_line,3,1,2,26,26,targ_class2,229.0,-472.0,27.37
22,block1,horz_line,3,1,64,27,27,targ_class2,346.0,-337.0,28.19
22,block1,horz_line,3,1,12,28,28,targ_class2,228.0,-304.0,28.99
22,block1,horz_line,3,1,35,29,29,targ_class2,242.0,-237.0,29.49
22,block1,horz_line,3,1,51,30,30,targ_class2,187.0,-158.0,31.02
22,block1,horz_line,3,1,30,31,31,targ_class2,483.0,-212.0,31.82
22,block1,horz_line,3,1,55,32,32,targ_class1,60.0,354.0,36.0
22,block1,control,2,1,44,1,1,targ_class1,-295.0,293.0,2.09
22,block1,control,2,1,40,2,2,targ_class1,-171.0,193.0,3.11
22,block1,control,2,1,45,3,3,targ_class1,-471.0,-99.0,4.24
22,block1,control,2,1,36,4,4,targ_class1,-192.0,-35.0,5.15
22,block1,control,2,1,18,5,5,targ_class1,-195.0,-180.0,6.14
22,block1,control,2,1,16,6,6,targ_class1,-170.0,-299.0,6.77
22,block1,control,2,1,11,7,7,targ_class1,-222.0,-321.0,7.4
22,block1,control,2,1,23,8,8,targ_class1,-421.0,-438.0,8.67
22,block1,control,2,1,7,9,9,targ_class1,182.0,-355.0,9.64
22,block1,control,2,1,42,10,10,targ_class1,114.0,-139.0,10.67
22,block1,control,2,1,30,11,11,targ_class1,257.0,-94.0,11.35
22,block1,control,2,1,58,12,12,targ_class1,314.0,-12.0,12.05
22,block1,control,2,1,32,13,13,targ_class1,260.0,35.0,12.82
22,block1,control,2,1,17,14,14,targ_class1,498.0,-270.0,13.72
22,block1,control,2,1,63,15,15,targ_class1,492.0,-139.0,14.5
22,block1,control,2,1,33,16,16,targ_class1,116.0,411.0,15.9
22,block1,control,2,1,46,17,17,targ_class2,-395.0,463.0,17.02
22,block1,control,2,1,9,18,18,targ_class2,-222.0,452.0,17.8
22,block1,control,2,1,31,19,19,targ_class2,151.0,317.0,18.59
22,block1,control,2,1,52,20,20,targ_class2,145.0,-36.0,21.36
22,block1,control,2,1,4,21,21,targ_class2,76.0,-24.0,22.07
22,block1,control,2,1,22,22,22,targ_class2,375.0,-37.0,22.77
22,block1,control,2,1,61,23,23,targ_class2,-48.0,45.0,23.82
22,block1,control,2,1,43,24,24,targ_class2,-142.0,-198.0,24.62
22,block1,control,2,1,35,25,25,targ_class2,-273.0,-354.0,25.44
22,block1,control,2,1,15,26,26,targ_class2,233.0,-454.0,26.99
22,block1,control,2,1,38,27,27,targ_class2,378.0,-452.0,27.79
22,block1,control,2,1,5,28,28,targ_class2,399.0,-400.0,28.5
22,block1,control,2,1,49,29,29,targ_class2,473.0,-389.0,29.1
22,block1,control,2,1,39,30,30,targ_class2,396.0,-327.0,29.74
22,block1,control,2,1,48,31,31,targ_class2,218.0,-279.0,30.55
22,block1,control,2,1,54,32,32,targ_class2,-428.0,-62.0,32.09
22,block1,horz_line,0,1,41,1,1,targ_class1,-172.0,384.0,1.07
22,block1,horz_line,0,1,13,2,2,targ_class1,-109.0,327.0,1.57
22,block1,horz_line,0,1,19,3,3,targ_class1,4.0,443.0,2.44
22,block1,horz_line,0,1,44,4,4,targ_class1,153.0,384.0,3.11
22,block1,horz_line,0,1,5,5,5,targ_class1,471.0,36.0,4.19
22,block1,horz_line,0,1,38,6,6,targ_class1,411.0,31.0,5.69
22,block1,horz_line,0,1,15,7,7,targ_class1,-103.0,-47.0,7.34
22,block1,horz_line,0,1,23,8,8,targ_class1,-169.0,-84.0,7.94
22,block1,horz_line,0,1,26,9,9,targ_class1,-388.0,-149.0,8.76
22,block1,horz_line,0,1,43,10,10,targ_class1,-338.0,-379.0,9.59
22,block1,horz_line,0,1,17,11,11,targ_class1,-109.0,-335.0,10.55
22,block1,horz_line,0,1,24,12,12,targ_class1,172.0,-123.0,11.5
22,block1,horz_line,0,1,61,13,13,targ_class1,88.0,-30.0,12.16
22,block1,horz_line,0,1,40,14,14,targ_class1,478.0,-264.0,13.14
22,block1,horz_line,0,1,2,15,15,targ_class2,484.0,-425.0,14.3
22,block1,horz_line,0,1,54,16,16,targ_class2,423.0,-271.0,15.09
22,block1,horz_line,0,1,53,17,17,targ_class2,322.0,-252.0,15.76
22,block1,horz_line,0,1,47,18,18,targ_class2,365.0,-49.0,17.27
22,block1,horz_line,0,1,8,19,19,targ_class2,287.0,-52.0,18.0
22,block1,horz_line,0,1,42,20,20,targ_class2,206.0,-175.0,19.25
22,block1,horz_line,0,1,1,21,21,targ_class2,198.0,-396.0,20.27
22,block1,horz_line,0,1,51,22,22,targ_class2,-203.0,-453.0,21.09
22,block1,horz_line,0,1,27,23,23,targ_class2,-476.0,-431.0,21.77
22,block1,horz_line,0,1,58,24,24,targ_class2,-410.0,-296.0,23.25
22,block1,horz_line,0,1,37,25,25,targ_class2,-224.0,38.0,24.99
22,block1,horz_line,0,1,11,26,26,targ_class2,-175.0,65.0,25.68
22,block1,horz_line,0,1,3,27,27,targ_class2,-96.0,53.0,27.22
22,block1,horz_line,0,1,25,28,28,targ_class2,-304.0,235.0,28.7
22,block1,horz_line,0,1,59,29,29,targ_class2,-477.0,460.0,30.74
22,block1,horz_line,0,1,55,30,30,targ_class2,445.0,154.0,32.05
22,block1,horz_line,0,1,57,31,31,targ_class1,-269.0,-91.0,35.49
22,block1,horz_line,0,1,39,32,32,targ_class1,81.0,53.0,39.7
22,block1,control,1,1,15,1,1,targ_class1,-480.0,417.0,1.81
22,block1,control,1,1,41,2,2,targ_class1,122.0,363.0,2.92
22,block1,control,1,1,55,3,3,targ_class1,-382.0,244.0,4.04
22,block1,control,1,1,60,4,4,targ_class1,-502.0,215.0,4.66
22,block1,control,1,1,3,5,5,targ_class1,-471.0,169.0,5.2
22,block1,control,1,1,32,6,6,targ_class1,-468.0,39.0,5.87
22,block1,control,1,1,37,7,7,targ_class1,-333.0,-7.0,6.43
22,block1,control,1,1,61,8,8,targ_class1,-332.0,-64.0,7.07
22,block1,control,1,1,51,9,9,targ_class1,-171.0,198.0,8.05
22,block1,control,1,1,63,10,10,targ_class1,-58.0,248.0,8.79
22,block1,control,1,1,9,11,11,targ_class1,65.0,198.0,9.52
22,block1,control,1,1,46,12,12,targ_class1,27.0,59.0,10.12
22,block1,control,1,1,19,13,13,targ_class1,-53.0,62.0,10.65
22,block1,control,1,1,14,14,14,targ_class1,-109.0,-285.0,11.7
