person,block,condition,trial,attempt,id,found,score,item_class,x,y,rt
12,practice,practice,1,1,15,1,1,targ_class2,310.0,37.0,10.97
12,practice,practice,1,1,7,2,2,targ_class1,126.0,-313.0,13.32
12,practice,practice,1,1,9,3,3,targ_class1,449.0,-230.0,14.15
12,practice,practice,1,1,8,4,4,targ_class1,440.0,-138.0,15.27
12,practice,practice,1,1,13,5,5,targ_class2,-114.0,-343.0,16.22
12,practice,practice,1,1,5,0,0,dist_class2,-220.0,-29.0,18.97
12,practice,practice,1,2,14,1,1,targ_class1,-191.0,6.0,1.43
12,practice,practice,1,2,11,2,2,targ_class1,-423.0,175.0,2.59
12,practice,practice,1,2,5,3,3,targ_class1,-416.0,286.0,3.01
12,practice,practice,1,2,15,4,4,targ_class1,400.0,-290.0,4.67
12,practice,practice,1,2,3,5,5,targ_class2,-109.0,-39.0,6.16
12,practice,practice,1,2,2,0,0,dist_class2,162.0,436.0,7.99
12,practice,practice,1,3,5,1,1,targ_class1,-467.0,107.0,1.76
12,practice,practice,1,3,14,2,2,targ_class1,-434.0,392.0,3.07
12,practice,practice,1,3,2,3,3,targ_class1,-75.0,355.0,5.42
12,practice,practice,1,3,8,4,4,targ_class2,132.0,-100.0,6.94
12,practice,practice,1,3,15,5,5,targ_class1,-339.0,-400.0,8.54
12,practice,practice,1,3,13,6,6,targ_class2,223.0,235.0,9.67
12,practice,practice,1,3,4,7,7,targ_class2,-341.0,156.0,13.76
12,practice,practice,1,3,7,0,0,dist_class1,263.0,-160.0,16.69
12,practice,practice,1,4,1,1,1,targ_class1,-269.0,-156.0,1.44
12,practice,practice,1,4,14,2,2,targ_class1,-48.0,102.0,2.34
12,practice,practice,1,4,2,3,3,targ_class1,491.0,317.0,3.56
12,practice,practice,1,4,11,4,4,targ_class1,259.0,-358.0,4.86
12,practice,practice,1,4,6,5,5,targ_class2,100.0,-300.0,5.49
12,practice,practice,1,4,9,6,6,targ_class2,-47.0,-404.0,6.04
12,practice,practice,1,4,3,7,7,targ_class2,360.0,299.0,7.61
12,practice,practice,1,4,5,8,8,targ_class2,-58.0,196.0,8.75
12,practice,practice,0,1,10,1,1,targ_class1,-171.0,62.0,1.97
12,practice,practice,0,1,11,2,2,targ_class1,-437.0,116.0,2.51
12,practice,practice,0,1,12,3,3,targ_class1,-217.0,339.0,3.26
12,practice,practice,0,1,3,4,4,targ_class1,240.0,407.0,4.16
12,practice,practice,0,1,6,5,5,targ_class2,220.0,179.0,4.94
12,practice,practice,0,1,16,6,6,targ_class2,279.0,-14.0,5.51
12,practice,practice,0,1,9,7,7,targ_class2,-146.0,-198.0,6.39
12,practice,practice,0,1,14,8,8,targ_class2,-255.0,-70.0,7.21
12,block1,horz_line,3,1,36,1,1,targ_class1,7.0,87.0,1.67
12,block1,horz_line,3,1,51,2,2,targ_class1,-104.0,195.0,2.45
12,block1,horz_line,3,1,20,3,3,targ_class1,117.0,149.0,3.31
12,block1,horz_line,3,1,25,4,4,targ_class1,147.0,-133.0,4.04
12,block1,horz_line,3,1,23,5,5,targ_class1,234.0,-256.0,4.5
12,block1,horz_line,3,1,6,6,6,targ_class1,183.0,-279.0,4.92
12,block1,horz_line,3,1,43,7,7,targ_class2,210.0,-328.0,5.15
12,block1,horz_line,3,1,35,8,8,targ_class2,203.0,-163.0,6.14
12,block1,horz_line,3,1,26,9,9,targ_class2,245.0,-49.0,6.72
12,block1,horz_line,3,1,7,10,10,targ_class2,192.0,-30.0,7.07
12,block1,horz_line,3,1,1,11,11,targ_class2,249.0,43.0,7.67
12,block1,horz_line,3,1,19,12,12,targ_class2,388.0,104.0,8.15
12,block1,horz_line,3,1,49,13,13,targ_class2,399.0,30.0,8.47
12,block1,horz_line,3,1,61,14,14,targ_class1,434.0,73.0,8.85
12,block1,horz_line,3,1,44,15,15,targ_class1,451.0,176.0,9.6
12,block1,horz_line,3,1,14,0,0,dist_class2,281.0,234.0,10.12
12,block1,horz_line,3,2,3,1,1,targ_class1,304.0,381.0,3.02
12,block1,horz_line,3,2,24,2,2,targ_class2,294.0,266.0,3.45
12,block1,horz_line,3,2,53,3,3,targ_class1,292.0,210.0,4.24
12,block1,horz_line,3,2,57,4,4,targ_class1,400.0,153.0,4.92
12,block1,horz_line,3,2,34,0,0,dist_class1,371.0,105.0,5.77
12,block1,horz_line,3,3,13,0,0,dist_class1,-75.0,-35.0,1.75
12,block1,horz_line,3,4,53,1,1,targ_class1,-130.0,30.0,0.87
12,block1,horz_line,3,4,28,2,2,targ_class2,2.0,-321.0,3.09
12,block1,horz_line,3,4,49,3,3,targ_class1,79.0,-327.0,4.12
12,block1,horz_line,3,4,23,4,4,targ_class2,149.0,-219.0,4.65
12,block1,horz_line,3,4,33,0,0,dist_class2,90.0,-80.0,6.59
12,block1,horz_line,3,5,59,1,1,targ_class1,333.0,329.0,2.92
12,block1,horz_line,3,5,51,2,2,targ_class2,336.0,188.0,3.62
12,block1,horz_line,3,5,28,3,3,targ_class1,472.0,30.0,4.6
12,block1,horz_line,3,5,14,4,4,targ_class2,401.0,30.0,4.95
12,block1,horz_line,3,5,55,5,5,targ_class2,340.0,30.0,5.39
12,block1,horz_line,3,5,50,6,6,targ_class2,284.0,0.0,5.67
12,block1,horz_line,3,5,37,7,7,targ_class1,238.0,-71.0,6.02
12,block1,horz_line,3,5,64,8,8,targ_class2,332.0,-293.0,7.74
12,block1,horz_line,3,5,21,9,9,targ_class1,424.0,-202.0,8.19
12,block1,horz_line,3,5,17,10,10,targ_class2,-366.0,-366.0,11.35
12,block1,horz_line,3,5,49,11,11,targ_class2,-197.0,-371.0,12.17
12,block1,horz_line,3,5,9,12,12,targ_class1,-242.0,-405.0,12.33
12,block1,horz_line,3,5,22,13,13,targ_class2,-354.0,-250.0,14.0
12,block1,horz_line,3,5,1,14,14,targ_class1,-225.0,-150.0,15.05
12,block1,horz_line,3,5,53,15,15,targ_class2,-193.0,-30.0,15.72
12,block1,horz_line,3,5,36,16,16,targ_class1,-136.0,-30.0,16.14
12,block1,horz_line,3,5,27,17,17,targ_class2,-240.0,30.0,16.98
12,block1,horz_line,3,5,5,18,18,targ_class2,-370.0,106.0,17.75
12,block1,horz_line,3,5,38,19,19,targ_class1,-413.0,183.0,18.12
12,block1,horz_line,3,5,12,0,0,dist_class2,-459.0,234.0,19.5
12,block1,horz_line,3,6,32,1,1,targ_class1,-385.0,464.0,1.84
12,block1,horz_line,3,6,17,0,0,dist_class1,-283.0,421.0,2.53
12,block1,horz_line,4,1,32,1,1,targ_class2,44.0,96.0,1.81
12,block1,horz_line,4,1,56,2,2,targ_class1,118.0,198.0,3.52
