person,block,condition,trial,attempt,id,found,score,item_class,x,y,rt
8,practice,practice,1,1,1,1,1,targ_class2,-163.0,55.0,2.14
8,practice,practice,1,1,12,2,2,targ_class1,-78.0,367.0,3.19
8,practice,practice,1,1,7,3,3,targ_class2,-328.0,132.0,4.24
8,practice,practice,1,1,13,4,4,targ_class1,207.0,338.0,5.77
8,practice,practice,1,1,6,5,5,targ_class1,139.0,-271.0,9.84
8,practice,practice,1,1,5,6,6,targ_class1,3.0,-297.0,10.52
8,practice,practice,1,1,15,7,7,targ_class2,444.0,71.0,11.54
8,practice,practice,1,1,16,8,8,targ_class2,434.0,377.0,12.62
8,practice,practice,0,1,3,1,1,targ_class2,-348.0,316.0,1.83
8,practice,practice,0,1,1,2,2,targ_class2,-59.0,340.0,2.66
8,practice,practice,0,1,15,3,3,targ_class2,239.0,419.0,3.79
8,practice,practice,0,1,8,4,4,targ_class2,286.0,-368.0,5.79
8,practice,practice,0,1,4,5,5,targ_class1,-238.0,-137.0,6.99
8,practice,practice,0,1,11,6,6,targ_class1,-484.0,-380.0,7.94
8,practice,practice,0,1,6,7,7,targ_class1,201.0,-455.0,8.67
8,practice,practice,0,1,14,8,8,targ_class1,467.0,-439.0,11.83
8,block1,vert_line,4,1,42,1,1,targ_class1,-488.0,446.0,2.27
8,block1,vert_line,4,1,4,2,2,targ_class1,-440.0,418.0,3.02
8,block1,vert_line,4,1,30,3,3,targ_class1,-458.0,300.0,3.62
8,block1,vert_line,4,1,33,4,4,targ_class1,-395.0,313.0,4.15
8,block1,vert_line,4,1,46,5,5,targ_class1,-293.0,200.0,4.95
8,block1,vert_line,4,1,3,6,6,targ_class1,-381.0,89.0,5.54
8,block1,vert_line,4,1,22,7,7,targ_class1,-184.0,130.0,6.27
8,block1,vert_line,4,1,40,8,8,targ_class1,-212.0,-186.0,7.47
8,block1,vert_line,4,1,61,9,9,targ_class1,-378.0,-308.0,8.42
8,block1,vert_line,4,1,5,10,10,targ_class1,-190.0,-331.0,9.17
8,block1,vert_line,4,1,43,11,11,targ_class2,67.0,-212.0,11.39
8,block1,vert_line,4,1,39,12,12,targ_class2,201.0,-262.0,12.32
8,block1,vert_line,4,1,63,13,13,targ_class2,394.0,-451.0,13.15
8,block1,vert_line,4,1,41,14,14,targ_class2,393.0,-372.0,13.59
8,block1,vert_line,4,1,58,15,15,targ_class2,479.0,-83.0,14.31
8,block1,vert_line,4,1,19,16,16,targ_class2,282.0,126.0,14.97
8,block1,vert_line,4,1,17,17,17,targ_class2,36.0,85.0,15.59
8,block1,vert_line,4,1,52,18,18,targ_class2,30.0,30.0,15.97
8,block1,vert_line,4,1,60,19,19,targ_class2,450.0,453.0,18.02
8,block1,vert_line,4,1,35,20,20,targ_class2,74.0,386.0,19.59
8,block1,vert_line,4,1,53,21,21,targ_class1,-30.0,274.0,20.8
8,block1,vert_line,4,1,28,22,22,targ_class2,138.0,106.0,25.17
8,block1,vert_line,4,1,59,23,23,targ_class2,-357.0,-174.0,38.59
8,block1,vert_line,4,1,12,24,24,targ_class2,-320.0,-108.0,39.02
8,block1,vert_line,4,1,50,25,25,targ_class2,-387.0,-75.0,39.5
8,block1,vert_line,4,1,26,26,26,targ_class2,-436.0,-102.0,39.85
8,block1,vert_line,4,1,34,27,27,targ_class2,-398.0,-21.0,40.45
8,block1,vert_line,4,1,47,28,28,targ_class1,231.0,296.0,43.92
8,block1,vert_line,4,1,37,29,29,targ_class1,108.0,248.0,44.7
8,block1,vert_line,4,1,44,30,30,targ_class1,316.0,217.0,45.45
8,block1,vert_line,4,1,29,31,31,targ_class1,470.0,223.0,46.05
8,block1,vert_line,4,1,13,32,32,targ_class1,448.0,-367.0,47.65
8,block1,control,2,1,64,1,1,targ_class1,-237.0,410.0,1.54
8,block1,control,2,1,48,2,2,targ_class1,-313.0,349.0,2.14
8,block1,control,2,1,20,3,3,targ_class1,-242.0,317.0,2.79
8,block1,control,2,1,42,4,4,targ_class2,-168.0,324.0,3.41
8,block1,control,2,1,63,5,5,targ_class2,-40.0,442.0,4.02
8,block1,control,2,1,47,6,6,targ_class1,-347.0,-212.0,6.79
8,block1,control,2,1,39,7,7,targ_class1,-129.0,-202.0,7.39
8,block1,control,2,1,7,8,8,targ_class1,-344.0,-361.0,8.39
8,block1,control,2,1,41,9,9,targ_class1,182.0,-73.0,9.39
8,block1,control,2,1,17,10,10,targ_class1,187.0,14.0,9.9
8,block1,control,2,1,38,11,11,targ_class1,312.0,83.0,10.55
8,block1,control,2,1,57,12,12,targ_class1,366.0,230.0,11.27
8,block1,control,2,1,27,13,13,targ_class1,369.0,369.0,11.75
8,block1,control,2,1,28,14,14,targ_class1,485.0,152.0,12.49
8,block1,control,2,1,32,15,15,targ_class1,376.0,-388.0,13.7
8,block1,control,2,1,33,16,16,targ_class2,303.0,-398.0,14.19
8,block1,control,2,1,23,17,17,targ_class2,161.0,-353.0,15.62
8,block1,control,2,1,37,18,18,targ_class2,111.0,-325.0,15.94
8,block1,control,2,1,25,19,19,targ_class2,241.0,-242.0,16.79
8,block1,control,2,1,53,20,20,targ_class2,107.0,76.0,18.52
8,block1,control,2,1,62,21,21,targ_class2,212.0,126.0,19.14
8,block1,control,2,1,14,22,22,targ_class2,333.0,10.0,19.78
8,block1,control,2,1,52,23,23,targ_class2,-294.0,297.0,21.39
8,block1,control,2,1,34,24,24,targ_class2,-337.0,47.0,22.08
8,block1,control,2,1,22,25,25,targ_class2,-424.0,-94.0,22.67
8,block1,control,2,1,13,26,26,targ_class2,-479.0,-92.0,23.17
8,block1,control,2,1,9,27,27,targ_class1,81.0,281.0,24.53
8,block1,control,2,1,54,28,28,targ_class1,18.0,203.0,25.0
8,block1,control,2,1,36,29,29,targ_class1,-483.0,143.0,28.9
8,block1,control,2,1,21,30,30,targ_class2,-362.0,-452.0,32.15
8,block1,control,2,1,56,31,31,targ_class2,-213.0,-346.0,32.82
8,block1,control,2,1,10,32,32,targ_class2,375.0,285.0,34.5
8,block1,vert_line,0,1,57,1,1,targ_class1,-399.0,415.0,1.71
8,block1,vert_line,0,1,34,2,2,targ_class1,-431.0,196.0,2.61
8,block1,vert_line,0,1,32,3,3,targ_class1,-30.0,185.0,4.32
8,block1,vert_line,0,1,4,4,4,targ_class1,-112.0,-29.0,4.94
8,block1,vert_line,0,1,22,5,5,targ_class1,-282.0,-38.0,5.52
8,block1,vert_line,0,1,16,6,6,targ_class1,-386.0,-157.0,6.17
8,block1,vert_line,0,1,11,7,7,targ_class1,-280.0,-205.0,6.65
8,block1,vert_line,0,1,48,8,8,targ_class1,-177.0,-328.0,7.41
8,block1,vert_line,0,1,54,9,9,targ_class2,-318.0,-268.0,9.34
8,block1,vert_line,0,1,26,10,10,targ_class2,-299.0,-352.0,10.09
