person,block,condition,trial,attempt,id,found,score,item_class,x,y,rt
10,practice,practice,1,1,2,0,0,dist_class2,-104.0,101.0,3.26
10,practice,practice,1,2,8,1,1,targ_class1,-307.0,239.0,1.62
10,practice,practice,1,2,12,0,0,dist_class2,-408.0,241.0,2.34
10,practice,practice,1,3,14,0,0,dist_class1,147.0,93.0,1.36
10,practice,practice,1,4,5,0,0,dist_class2,47.0,0.0,0.92
10,practice,practice,1,5,15,1,1,targ_class2,471.0,270.0,1.91
10,practice,practice,1,5,4,2,2,targ_class2,303.0,358.0,2.71
10,practice,practice,1,5,7,3,3,targ_class1,133.0,277.0,3.36
10,practice,practice,1,5,3,4,4,targ_class1,53.0,135.0,4.11
10,practice,practice,1,5,16,5,5,targ_class2,171.0,-328.0,5.49
10,practice,practice,1,5,10,6,6,targ_class1,-105.0,-163.0,6.56
10,practice,practice,1,5,5,7,7,targ_class1,-255.0,-83.0,7.12
10,practice,practice,1,5,8,8,8,targ_class2,-402.0,-347.0,8.07
10,practice,practice,0,1,6,1,1,targ_class2,412.0,-109.0,1.21
10,practice,practice,0,1,15,2,2,targ_class1,214.0,80.0,2.72
10,practice,practice,0,1,14,3,3,targ_class1,169.0,32.0,3.09
10,practice,practice,0,1,2,4,4,targ_class1,172.0,398.0,4.02
10,practice,practice,0,1,7,5,5,targ_class1,-18.0,-83.0,4.81
10,practice,practice,0,1,13,6,6,targ_class2,-483.0,-373.0,5.76
10,practice,practice,0,1,1,7,7,targ_class2,-369.0,-182.0,6.57
10,practice,practice,0,1,12,8,8,targ_class2,447.0,271.0,8.07
10,block1,control,2,1,26,1,1,targ_class1,-439.0,206.0,1.89
10,block1,control,2,1,15,2,2,targ_class1,-235.0,106.0,2.5
10,block1,control,2,1,51,3,3,targ_class1,-143.0,236.0,3.09
10,block1,control,2,1,50,4,4,targ_class1,12.0,438.0,3.82
10,block1,control,2,1,19,5,5,targ_class1,482.0,380.0,4.41
10,block1,control,2,1,39,6,6,targ_class1,230.0,111.0,5.49
10,block1,control,2,1,46,7,7,targ_class1,50.0,6.0,5.97
10,block1,control,2,1,47,8,8,targ_class1,425.0,-255.0,6.76
10,block1,control,2,1,37,9,9,targ_class1,446.0,-163.0,7.19
10,block1,control,2,1,11,10,10,targ_class1,483.0,-361.0,7.77
10,block1,control,2,1,58,11,11,targ_class1,454.0,-438.0,8.22
10,block1,control,2,1,64,12,12,targ_class1,256.0,-356.0,8.85
